id,dayofweek,fromid,toid,distance,rank
6526,5,6,14,45,19
6527,5,6,23,51,20
6528,5,6,82,54,21
6529,5,6,90,68,22
6530,5,6,87,71,23
6531,5,6,92,72,24
6532,5,6,79,80,25
6533,5,6,73,81,26
6534,5,6,78,82,27
6535,5,6,96,82,28
6536,5,6,75,85,29
6537,5,6,97,87,30
6538,5,6,107,106,31
6539,5,6,108,124,32
6540,5,6,111,126,33
6541,5,6,110,131,34
6542,5,6,109,132,35
6543,5,6,70,133,36
6544,5,6,118,136,37
6545,5,6,120,147,38
6546,5,6,121,147,39
6547,5,6,117,151,40
6548,5,8,8,0,0
6549,5,8,11,8,1
6550,5,8,51,11,2
6551,5,8,6,12,3
6552,5,8,46,15,4
6553,5,8,47,15,5
6554,5,8,4,20,6
6555,5,8,36,23,7
6556,5,8,41,23,8
6557,5,8,27,24,9
6558,5,8,28,24,10
6559,5,8,29,24,11
6560,5,8,31,24,12
6561,5,8,12,27,13
6562,5,8,32,27,14
6563,5,8,13,29,15
6564,5,8,17,31,16
6565,5,8,5,38,17
6566,5,8,23,40,18
6567,5,8,3,43,19
6568,5,8,14,50,20
6569,5,8,82,65,21
6570,5,8,90,78,22
6571,5,8,87,81,23
6572,5,8,92,83,24
6573,5,8,79,90,25
6574,5,8,73,92,26
6575,5,8,78,93,27
6576,5,8,96,93,28
6577,5,8,75,95,29
6578,5,8,97,97,30
6579,5,8,107,117,31
6580,5,8,70,128,32
6581,5,8,108,135,33
6582,5,8,111,137,34
6583,5,8,109,142,35
6584,5,8,110,142,36
6585,5,8,118,147,37
6586,5,8,120,158,38
6587,5,8,121,158,39
6588,5,8,117,161,40
6589,5,11,11,0,0
6590,5,11,6,7,1
6591,5,11,8,8,2
6592,5,11,4,15,3
6593,5,11,51,15,4
6594,5,11,47,20,5
6595,5,11,46,23,6
6596,5,11,29,29,7
6597,5,11,36,29,8
6598,5,11,41,29,9
6599,5,11,27,30,10
6600,5,11,28,30,11
6601,5,11,31,30,12
6602,5,11,32,33,13
6603,5,11,5,35,14
6604,5,11,12,36,15
6605,5,11,3,38,16
6606,5,11,17,39,17
6607,5,11,13,40,18
6608,5,11,14,44,19
6609,5,11,23,48,20
6610,5,11,82,61,21
6611,5,11,90,74,22
6612,5,11,87,77,23
6613,5,11,92,79,24
6614,5,11,79,86,25
6615,5,11,73,88,26
6616,5,11,78,89,27
6617,5,11,96,89,28
6618,5,11,75,92,29
6619,5,11,97,93,30
6620,5,11,107,113,31
6621,5,11,70,131,32
6622,5,11,108,131,33
6623,5,11,111,133,34
6624,5,11,109,138,35
6625,5,11,110,138,36
6626,5,11,118,143,37
6627,5,11,120,154,38
6628,5,11,121,154,39
6629,5,11,117,157,40
6630,5,12,12,0,0
6631,5,12,17,5,1
6632,5,12,13,9,2
6633,5,12,32,10,3
6634,5,12,28,11,4
6635,5,12,27,12,5
6636,5,12,46,13,6
6637,5,12,29,14,7
6638,5,12,31,14,8
6639,5,12,41,14,9
6640,5,12,23,15,10
6641,5,12,51,16,11
6642,5,12,14,18,12
6643,5,12,47,18,13
6644,5,12,36,19,14
6645,5,12,8,27,15
6646,5,12,11,36,16
6647,5,12,6,38,17
6648,5,12,4,42,18
6649,5,12,3,48,19
6650,5,12,5,63,20
6651,5,12,82,89,21
6652,5,12,90,102,22
6653,5,12,70,103,23
6654,5,12,87,105,24
6655,5,12,92,106,25
6656,5,12,79,114,26
6657,5,12,73,115,27
6658,5,12,97,115,28
6659,5,12,78,117,29
6660,5,12,96,118,30
6661,5,12,75,119,31
6662,5,12,107,140,32
6663,5,12,108,158,33
6664,5,12,111,160,34
6665,5,12,110,165,35
6666,5,12,109,166,36
6667,5,12,118,170,37
6668,5,12,120,181,38
6669,5,12,121,182,39
6670,5,12,117,185,40
6671,5,13,13,0,0
6672,5,13,12,9,1
6673,5,13,17,10,2
6674,5,13,46,14,3
6675,5,13,14,17,4
6676,5,13,51,17,5
6677,5,13,32,18,6
6678,5,13,47,19,7
6679,5,13,28,20,8
6680,5,13,36,20,9
6681,5,13,27,21,10
6682,5,13,23,22,11
6683,5,13,29,22,12
6684,5,13,41,22,13
6685,5,13,31,23,14
6686,5,13,8,29,15
6687,5,13,4,32,16
6688,5,13,3,39,17
6689,5,13,11,40,18
6690,5,13,6,41,19
6691,5,13,5,63,20
6692,5,13,82,90,21
6693,5,13,90,103,22
6694,5,13,70,105,23
6695,5,13,87,106,24
6696,5,13,92,107,25
6697,5,13,79,115,26
6698,5,13,73,116,27
6699,5,13,97,116,28
6700,5,13,96,117,29
6701,5,13,78,118,30
6702,5,13,75,120,31
6703,5,13,107,141,32
6704,5,13,108,159,33
6705,5,13,111,161,34
6706,5,13,110,166,35
6707,5,13,109,167,36
6708,5,13,118,171,37
6709,5,13,120,182,38
6710,5,13,121,183,39
6711,5,13,117,186,40
6712,5,14,14,0,0
6713,5,14,17,11,1
6714,5,14,13,17,2
6715,5,14,12,18,3
6716,5,14,32,25,4
6717,5,14,28,27,5
6718,5,14,36,27,6
6719,5,14,27,28,7
6720,5,14,29,29,8
6721,5,14,41,29,9
6722,5,14,46,29,10
6723,5,14,23,30,11
6724,5,14,31,30,12
6725,5,14,51,32,13
6726,5,14,47,34,14
6727,5,14,4,36,15
6728,5,14,3,43,16
6729,5,14,11,44,17
6730,5,14,6,45,18
6731,5,14,8,50,19
6732,5,14,5,67,20
6733,5,14,70,90,21
6734,5,14,82,96,22
6735,5,14,90,109,23
6736,5,14,87,112,24
6737,5,14,92,113,25
6738,5,14,79,121,26
6739,5,14,73,122,27
6740,5,14,96,122,28
6741,5,14,78,124,29
6742,5,14,75,126,30
6743,5,14,97,126,31
6744,5,14,107,147,32
6745,5,14,108,165,33
6746,5,14,111,167,34
6747,5,14,110,172,35
6748,5,14,109,173,36
6749,5,14,118,177,37
6750,5,14,120,188,38
6751,5,14,121,189,39
6752,5,14,117,192,40
6753,5,17,17,0,0
6754,5,17,12,5,1
6755,5,17,13,10,2
6756,5,17,14,11,3
6757,5,17,23,13,4
6758,5,17,32,14,5
6759,5,17,28,16,6
6760,5,17,27,17,7
6761,5,17,46,17,8
6762,5,17,29,18,9
6763,5,17,41,18,10
6764,5,17,31,19,11
6765,5,17,51,20,12
6766,5,17,36,22,13
6767,5,17,47,22,14
6768,5,17,8,31,15
6769,5,17,11,39,16
6770,5,17,6,42,17
6771,5,17,4,44,18
6772,5,17,3,50,19
6773,5,17,5,66,20
6774,5,17,82,92,21
6775,5,17,70,101,22
6776,5,17,90,106,23
6777,5,17,87,109,24
6778,5,17,92,110,25
6779,5,17,79,118,26
6780,5,17,97,118,27
6781,5,17,73,119,28
6782,5,17,78,120,29
6783,5,17,96,121,30
6784,5,17,75,123,31
6785,5,17,107,144,32
6786,5,17,108,162,33
6787,5,17,111,164,34
6788,5,17,110,169,35
6789,5,17,109,170,36
6790,5,17,118,174,37
6791,5,17,120,185,38
6792,5,17,121,185,39
6793,5,17,117,189,40
6794,5,23,23,0,0
6795,5,23,17,13,1
6796,5,23,12,15,2
6797,5,23,28,21,3
6798,5,23,32,21,4
6799,5,23,13,22,5
6800,5,23,27,22,6
6801,5,23,29,23,7
6802,5,23,41,23,8
6803,5,23,31,24,9
6804,5,23,46,27,10
6805,5,23,14,30,11
6806,5,23,51,30,12
6807,5,23,36,32,13
6808,5,23,47,32,14
6809,5,23,8,40,15
6810,5,23,11,48,16
6811,5,23,6,51,17
6812,5,23,4,54,18
6813,5,23,3,61,19
6814,5,23,5,76,20
6815,5,23,70,95,21
6816,5,23,82,102,22
6817,5,23,90,115,23
6818,5,23,87,119,24
6819,5,23,92,120,25
6820,5,23,79,127,26
6821,5,23,97,128,27
6822,5,23,73,129,28
6823,5,23,78,130,29
6824,5,23,96,131,30
6825,5,23,75,133,31
6826,5,23,107,154,32
6827,5,23,108,172,33
6828,5,23,111,174,34
6829,5,23,109,179,35
6830,5,23,110,179,36
6831,5,23,118,184,37
6832,5,23,120,195,38
6833,5,23,121,195,39
6834,5,23,117,199,40
6835,5,27,27,0,0
6836,5,27,28,2,1
6837,5,27,41,2,2
6838,5,27,29,3,3
6839,5,27,31,3,4
6840,5,27,32,4,5
6841,5,27,36,7,6
6842,5,27,12,12,7
6843,5,27,47,14,8
6844,5,27,51,16,9
6845,5,27,17,17,10
6846,5,27,46,17,11
6847,5,27,13,21,12
6848,5,27,23,22,13
6849,5,27,8,24,14
6850,5,27,14,28,15
6851,5,27,11,30,16
6852,5,27,6,32,17
6853,5,27,4,45,18
6854,5,27,3,53,19
6855,5,27,5,57,20
6856,5,27,82,84,21
6857,5,27,90,97,22
6858,5,27,87,100,23
6859,5,27,92,101,24
6860,5,27,97,102,25
6861,5,27,96,106,26
6862,5,27,70,108,27
6863,5,27,79,109,28
6864,5,27,73,110,29
6865,5,27,78,112,30
6866,5,27,75,114,31
6867,5,27,107,135,32
6868,5,27,108,153,33
6869,5,27,111,156,34
6870,5,27,110,160,35
6871,5,27,109,161,36
6872,5,27,118,165,37
6873,5,27,120,177,38
6874,5,27,121,177,39
6875,5,27,117,180,40
6876,5,28,28,0,0
6877,5,28,27,2,1
6878,5,28,32,2,2
6879,5,28,29,3,3
6880,5,28,41,3,4
6881,5,28,31,4,5
6882,5,28,36,6,6
6883,5,28,12,11,7
6884,5,28,47,15,8
6885,5,28,17,16,9
6886,5,28,46,18,10
6887,5,28,51,18,11
6888,5,28,13,20,12
6889,5,28,23,21,13
6890,5,28,8,24,14
6891,5,28,14,27,15
6892,5,28,11,30,16
6893,5,28,6,32,17
6894,5,28,4,45,18
6895,5,28,5,57,19
6896,5,28,3,58,20
6897,5,28,82,85,21
6898,5,28,90,98,22
6899,5,28,87,101,23
6900,5,28,92,103,24
6901,5,28,97,104,25
6902,5,28,70,107,26
6903,5,28,96,107,27
6904,5,28,79,110,28
6905,5,28,73,112,29
6906,5,28,78,113,30
6907,5,28,75,116,31
6908,5,28,107,137,32
6909,5,28,108,155,33
6910,5,28,111,157,34
6911,5,28,109,162,35
6912,5,28,110,162,36
6913,5,28,118,167,37
6914,5,28,120,178,38
6915,5,28,121,178,39
6916,5,28,117,181,40
6917,5,29,29,0,0
6918,5,29,31,1,1
6919,5,29,41,1,2
6920,5,29,27,3,3
6921,5,29,28,3,4
6922,5,29,32,4,5
6923,5,29,36,7,6
6924,5,29,12,14,7
6925,5,29,47,14,8
6926,5,29,51,16,9
6927,5,29,46,17,10
6928,5,29,17,18,11
6929,5,29,13,22,12
6930,5,29,23,23,13
6931,5,29,8,24,14
6932,5,29,11,29,15
6933,5,29,14,29,16
6934,5,29,6,32,17
6935,5,29,4,45,18
6936,5,29,3,52,19
6937,5,29,5,56,20
6938,5,29,82,84,21
6939,5,29,90,97,22
6940,5,29,87,100,23
6941,5,29,92,101,24
6942,5,29,97,103,25
6943,5,29,96,106,26
6944,5,29,70,109,27
6945,5,29,79,109,28
6946,5,29,73,110,29
6947,5,29,78,112,30
6948,5,29,75,114,31
6949,5,29,107,135,32
6950,5,29,108,153,33
6951,5,29,111,155,34
6952,5,29,110,160,35
6953,5,29,109,161,36
6954,5,29,118,165,37
6955,5,29,120,176,38
6956,5,29,121,177,39
6957,5,29,117,180,40
6958,5,31,31,0,0
6959,5,31,29,1,1
6960,5,31,41,1,2
6961,5,31,27,3,3
6962,5,31,28,4,4
6963,5,31,32,5,5
6964,5,31,36,6,6
6965,5,31,47,11,7
6966,5,31,12,14,8
6967,5,31,46,14,9
6968,5,31,51,14,10
6969,5,31,17,19,11
6970,5,31,13,23,12
6971,5,31,8,24,13
6972,5,31,23,24,14
6973,5,31,11,30,15
6974,5,31,14,30,16
6975,5,31,6,33,17
6976,5,31,4,45,18
6977,5,31,3,53,19
6978,5,31,5,57,20
6979,5,31,82,84,21
6980,5,31,97,97,22
6981,5,31,90,98,23
6982,5,31,96,100,24
6983,5,31,87,101,25
6984,5,31,92,102,26
6985,5,31,70,110,27
6986,5,31,79,110,28
6987,5,31,73,111,29
6988,5,31,78,112,30
6989,5,31,75,115,31
6990,5,31,107,136,32
6991,5,31,108,154,33
6992,5,31,111,156,34
6993,5,31,110,161,35
6994,5,31,109,162,36
6995,5,31,118,166,37
6996,5,31,120,177,38
6997,5,31,121,177,39
6998,5,31,117,181,40
6999,5,32,32,0,0
7000,5,32,28,2,1
7001,5,32,27,4,2
7002,5,32,29,4,3
7003,5,32,41,4,4
7004,5,32,31,5,5
7005,5,32,36,7,6
7006,5,32,12,10,7
7007,5,32,17,14,8
7008,5,32,47,17,9
7009,5,32,13,18,10
7010,5,32,46,20,11
7011,5,32,51,20,12
7012,5,32,23,21,13
7013,5,32,14,25,14
7014,5,32,8,27,15
7015,5,32,11,33,16
7016,5,32,6,36,17
7017,5,32,4,48,18
7018,5,32,3,57,19
7019,5,32,5,60,20
7020,5,32,82,87,21
7021,5,32,90,100,22
7022,5,32,87,103,23
7023,5,32,92,105,24
7024,5,32,70,106,25
7025,5,32,97,106,26
7026,5,32,96,109,27
7027,5,32,79,112,28
7028,5,32,73,113,29
7029,5,32,78,115,30
7030,5,32,75,117,31
7031,5,32,107,139,32
7032,5,32,108,156,33
7033,5,32,111,159,34
7034,5,32,109,164,35
7035,5,32,110,164,36
7036,5,32,118,169,37
7037,5,32,120,180,38
7038,5,32,121,180,39
7039,5,32,117,183,40
7040,5,36,36,0,0
7041,5,36,28,6,1
7042,5,36,31,6,2
7043,5,36,41,6,3
7044,5,36,27,7,4
7045,5,36,29,7,5
7046,5,36,32,7,6
7047,5,36,47,8,7
7048,5,36,46,11,8
7049,5,36,51,14,9
7050,5,36,12,19,10
7051,5,36,13,20,11
7052,5,36,17,22,12
7053,5,36,8,23,13
7054,5,36,14,27,14
7055,5,36,11,29,15
7056,5,36,6,31,16
7057,5,36,23,32,17
7058,5,36,4,36,18
7059,5,36,3,42,19
7060,5,36,5,56,20
7061,5,36,82,83,21
7062,5,36,90,96,22
7063,5,36,87,99,23
7064,5,36,92,100,24
7065,5,36,79,108,25
7066,5,36,73,109,26
7067,5,36,97,109,27
7068,5,36,78,111,28
7069,5,36,96,111,29
7070,5,36,70,113,30
7071,5,36,75,113,31
7072,5,36,107,134,32
7073,5,36,108,152,33
7074,5,36,111,154,34
7075,5,36,110,159,35
7076,5,36,109,160,36
7077,5,36,118,164,37
7078,5,36,120,175,38
7079,5,36,121,176,39
7080,5,36,117,179,40
7081,5,41,41,0,0
7082,5,41,29,1,1
7083,5,41,31,1,2
7084,5,41,27,2,3
7085,5,41,28,3,4
7086,5,41,32,4,5
7087,5,41,36,6,6
7088,5,41,47,12,7
7089,5,41,12,14,8
7090,5,41,46,15,9
7091,5,41,51,15,10
7092,5,41,17,18,11
7093,5,41,13,22,12
7094,5,41,8,23,13
7095,5,41,23,23,14
7096,5,41,11,29,15
7097,5,41,14,29,16
7098,5,41,6,31,17
7099,5,41,4,44,18
7100,5,41,3,52,19
7101,5,41,5,56,20
7102,5,41,82,82,21
7103,5,41,90,95,22
7104,5,41,87,98,23
7105,5,41,92,100,24
7106,5,41,97,103,25
7107,5,41,96,106,26
7108,5,41,79,107,27
7109,5,41,70,109,28
7110,5,41,73,109,29
7111,5,41,78,110,30
7112,5,41,75,113,31
7113,5,41,107,134,32
7114,5,41,108,152,33
7115,5,41,111,154,34
7116,5,41,109,159,35
7117,5,41,110,159,36
7118,5,41,118,164,37
7119,5,41,120,175,38
7120,5,41,121,175,39
7121,5,41,117,178,40
7122,5,46,46,0,0
7123,5,46,51,4,1
7124,5,46,47,6,2
7125,5,46,36,11,3
7126,5,46,12,13,4
7127,5,46,13,14,5
7128,5,46,31,14,6
7129,5,46,8,15,7
7130,5,46,41,15,8
7131,5,46,17,17,9
7132,5,46,27,17,10
7133,5,46,29,17,11
7134,5,46,28,18,12
7135,5,46,32,20,13
7136,5,46,11,23,14
7137,5,46,6,26,15
7138,5,46,23,27,16
7139,5,46,14,29,17
7140,5,46,3,37,18
7141,5,46,4,38,19
7142,5,46,5,50,20
7143,5,46,82,77,21
7144,5,46,90,90,22
7145,5,46,87,93,23
7146,5,46,92,95,24
7147,5,46,79,102,25
7148,5,46,97,103,26
7149,5,46,73,104,27
7150,5,46,78,105,28
7151,5,46,96,106,29
7152,5,46,75,108,30
7153,5,46,70,114,31
7154,5,46,107,129,32
7155,5,46,108,147,33
7156,5,46,111,149,34
7157,5,46,109,154,35
7158,5,46,110,154,36
7159,5,46,118,159,37
7160,5,46,120,170,38
7161,5,46,121,170,39
7162,5,46,117,173,40
7163,5,47,47,0,0
7164,5,47,51,4,1
7165,5,47,46,6,2
7166,5,47,36,8,3
7167,5,47,31,11,4
7168,5,47,41,12,5
7169,5,47,27,14,6
7170,5,47,29,14,7
7171,5,47,8,15,8
7172,5,47,28,15,9
7173,5,47,32,17,10
7174,5,47,12,18,11
7175,5,47,13,19,12
7176,5,47,11,20,13
7177,5,47,17,22,14
7178,5,47,6,23,15
7179,5,47,23,32,16
7180,5,47,14,34,17
7181,5,47,4,36,18
7182,5,47,3,42,19
7183,5,47,5,47,20
7184,5,47,82,74,21
7185,5,47,90,87,22
7186,5,47,87,90,23
7187,5,47,92,92,24
7188,5,47,79,99,25
7189,5,47,73,100,26
7190,5,47,97,100,27
7191,5,47,78,102,28
7192,5,47,96,103,29
7193,5,47,75,104,30
7194,5,47,70,118,31
7195,5,47,107,126,32
7196,5,47,108,143,33
7197,5,47,111,146,34
7198,5,47,109,151,35
7199,5,47,110,151,36
7200,5,47,118,156,37
7201,5,47,120,167,38
7202,5,47,121,167,39
7203,5,47,117,170,40
7204,5,51,51,0,0
7205,5,51,46,4,1
7206,5,51,47,4,2
7207,5,51,8,11,3
7208,5,51,31,14,4
7209,5,51,36,14,5
7210,5,51,11,15,6
7211,5,51,41,15,7
7212,5,51,12,16,8
7213,5,51,27,16,9
7214,5,51,29,16,10
7215,5,51,13,17,11
7216,5,51,28,18,12
7217,5,51,17,20,13
7218,5,51,32,20,14
7219,5,51,4,23,15
7220,5,51,6,25,16
7221,5,51,23,30,17
7222,5,51,14,32,18
7223,5,51,3,40,19
7224,5,51,5,50,20
7225,5,51,82,76,21
7226,5,51,90,89,22
7227,5,51,87,92,23
7228,5,51,92,94,24
7229,5,51,79,101,25
7230,5,51,97,102,26
7231,5,51,73,103,27
7232,5,51,78,104,28
7233,5,51,96,105,29
7234,5,51,75,106,30
7235,5,51,70,117,31
7236,5,51,107,128,32
7237,5,51,108,145,33
7238,5,51,111,148,34
7239,5,51,109,153,35
7240,5,51,110,153,36
7241,5,51,118,158,37
7242,5,51,120,169,38
7243,5,51,121,169,39
7244,5,51,117,172,40
7245,5,70,70,0,0
7246,5,70,14,90,1
7247,5,70,23,95,2
7248,5,70,17,101,3
7249,5,70,12,103,4
7250,5,70,13,105,5
7251,5,70,32,106,6
7252,5,70,28,107,7
7253,5,70,27,108,8
7254,5,70,29,109,9
7255,5,70,41,109,10
7256,5,70,31,110,11
7257,5,70,36,113,12
7258,5,70,46,114,13
7259,5,70,51,117,14
7260,5,70,47,118,15
7261,5,70,4,123,16
7262,5,70,8,128,17
7263,5,70,3,130,18
7264,5,70,11,131,19
7265,5,70,6,133,20
7266,5,70,5,154,21
7267,5,70,82,184,22
7268,5,70,90,197,23
7269,5,70,87,200,24
7270,5,70,92,201,25
7271,5,70,79,209,26
7272,5,70,73,210,27
7273,5,70,96,210,28
7274,5,70,78,212,29
7275,5,70,75,214,30
7276,5,70,97,214,31
7277,5,70,107,235,32
7278,5,70,108,253,33
7279,5,70,111,255,34
7280,5,70,110,260,35
7281,5,70,109,261,36
7282,5,70,118,265,37
7283,5,70,120,276,38
7284,5,70,121,277,39
7285,5,70,117,280,40
7286,5,73,73,0,0
7287,5,73,78,9,1
7288,5,73,79,10,2
7289,5,73,87,10,3
7290,5,73,92,10,4
7291,5,73,90,14,5
7292,5,73,75,18,6
7293,5,73,107,30,7
7294,5,73,82,32,8
7295,5,73,110,55,9
7296,5,73,109,56,10
7297,5,73,111,57,11
7298,5,73,108,58,12
7299,5,73,96,60,13
7300,5,73,118,60,14
7301,5,73,97,64,15
7302,5,73,120,76,16
7303,5,73,121,76,17
7304,5,73,5,78,18
7305,5,73,117,79,19
7306,5,73,6,81,20
7307,5,73,11,88,21
7308,5,73,4,89,22
7309,5,73,8,92,23
7310,5,73,47,100,24
7311,5,73,3,101,25
7312,5,73,51,103,26
7313,5,73,46,104,27
7314,5,73,36,109,28
7315,5,73,41,109,29
7316,5,73,27,110,30
7317,5,73,29,110,31
7318,5,73,31,111,32
7319,5,73,28,112,33
7320,5,73,32,113,34
7321,5,73,12,115,35
7322,5,73,13,116,36
7323,5,73,17,119,37
7324,5,73,14,122,38
7325,5,73,23,129,39
7326,5,73,70,210,40
7327,5,75,75,0,0
7328,5,75,73,18,1
7329,5,75,87,20,2
7330,5,75,90,21,3
7331,5,75,92,21,4
7332,5,75,78,31,5
7333,5,75,79,31,6
7334,5,75,82,37,7
7335,5,75,107,55,8
7336,5,75,96,69,9
7337,5,75,97,74,10
7338,5,75,108,74,11
7339,5,75,109,75,12
7340,5,75,110,75,13
7341,5,75,111,77,14
7342,5,75,118,79,15
7343,5,75,5,82,16
7344,5,75,6,85,17
7345,5,75,11,92,18
7346,5,75,4,93,19
7347,5,75,8,95,20
7348,5,75,120,98,21
7349,5,75,121,98,22
7350,5,75,117,101,23
7351,5,75,47,104,24
7352,5,75,3,105,25
7353,5,75,51,106,26
7354,5,75,46,108,27
7355,5,75,36,113,28
7356,5,75,41,113,29
7357,5,75,27,114,30
7358,5,75,29,114,31
7359,5,75,31,115,32
7360,5,75,28,116,33
7361,5,75,32,117,34
7362,5,75,12,119,35
7363,5,75,13,120,36
7364,5,75,17,123,37
7365,5,75,14,126,38
7366,5,75,23,133,39
7367,5,75,70,214,40
7368,5,78,78,0,0
7369,5,78,79,1,1
7370,5,78,73,9,2
7371,5,78,87,12,3
7372,5,78,92,12,4
7373,5,78,90,15,5
7374,5,78,107,27,6
7375,5,78,75,31,7
7376,5,78,82,33,8
7377,5,78,108,48,9
7378,5,78,111,50,10
7379,5,78,96,52,11
7380,5,78,109,52,12
7381,5,78,110,52,13
7382,5,78,97,56,14
7383,5,78,118,57,15
7384,5,78,120,69,16
7385,5,78,121,69,17
7386,5,78,117,72,18
7387,5,78,5,79,19
7388,5,78,6,82,20
7389,5,78,11,89,21
7390,5,78,4,90,22
7391,5,78,8,93,23
7392,5,78,47,102,24
7393,5,78,3,103,25
7394,5,78,51,104,26
7395,5,78,46,105,27
7396,5,78,41,110,28
7397,5,78,36,111,29
7398,5,78,27,112,30
7399,5,78,29,112,31
7400,5,78,31,112,32
7401,5,78,28,113,33
7402,5,78,32,115,34
7403,5,78,12,117,35
7404,5,78,13,118,36
7405,5,78,17,120,37
7406,5,78,14,124,38
7407,5,78,23,130,39
7408,5,78,70,212,40
7409,5,79,79,0,0
7410,5,79,78,1,1
7411,5,79,73,10,2
7412,5,79,87,12,3
7413,5,79,92,12,4
7414,5,79,90,15,5
7415,5,79,107,28,6
7416,5,79,75,31,7
7417,5,79,82,34,8
7418,5,79,108,47,9
7419,5,79,111,50,10
7420,5,79,96,52,11
7421,5,79,110,52,12
7422,5,79,109,53,13
7423,5,79,97,56,14
7424,5,79,118,57,15
7425,5,79,120,69,16
7426,5,79,121,69,17
7427,5,79,117,72,18
7428,5,79,5,77,19
7429,5,79,6,80,20
7430,5,79,11,86,21
7431,5,79,4,87,22
7432,5,79,8,90,23
7433,5,79,47,99,24
7434,5,79,3,100,25
7435,5,79,51,101,26
7436,5,79,46,102,27
7437,5,79,41,107,28
7438,5,79,36,108,29
7439,5,79,27,109,30
7440,5,79,29,109,31
7441,5,79,28,110,32
7442,5,79,31,110,33
7443,5,79,32,112,34
7444,5,79,12,114,35
7445,5,79,13,115,36
7446,5,79,17,118,37
7447,5,79,14,121,38
7448,5,79,23,127,39
7449,5,79,70,209,40
7450,5,82,82,0,0
7451,5,82,90,18,1
7452,5,82,87,21,2
7453,5,82,92,23,3
7454,5,82,73,32,4
7455,5,82,78,33,5
7456,5,82,79,34,6
7457,5,82,75,37,7
7458,5,82,96,45,8
7459,5,82,97,49,9
7460,5,82,5,51,10
7461,5,82,6,54,11
7462,5,82,107,57,12
7463,5,82,11,61,13
7464,5,82,4,62,14
7465,5,82,8,65,15
7466,5,82,47,74,16
7467,5,82,3,75,17
7468,5,82,108,75,18
7469,5,82,51,76,19
7470,5,82,46,77,20
7471,5,82,111,77,21
7472,5,82,41,82,22
7473,5,82,109,82,23
7474,5,82,110,82,24
7475,5,82,36,83,25
7476,5,82,27,84,26
7477,5,82,29,84,27
7478,5,82,31,84,28
7479,5,82,28,85,29
7480,5,82,32,87,30
7481,5,82,118,87,31
7482,5,82,12,89,32
7483,5,82,13,90,33
7484,5,82,17,92,34
7485,5,82,14,96,35
7486,5,82,120,98,36
7487,5,82,121,98,37
7488,5,82,117,101,38
7489,5,82,23,102,39
7490,5,82,70,184,40
7491,5,87,87,0,0
7492,5,87,92,1,1
7493,5,87,90,3,2
7494,5,87,73,10,3
7495,5,87,78,12,4
7496,5,87,79,12,5
7497,5,87,75,20,6
7498,5,87,82,21,7
7499,5,87,107,35,8
7500,5,87,96,51,9
7501,5,87,97,55,10
7502,5,87,108,56,11
7503,5,87,111,58,12
7504,5,87,110,60,13
7505,5,87,109,61,14
7506,5,87,118,65,15
7507,5,87,5,68,16
7508,5,87,6,71,17
7509,5,87,11,77,18
7510,5,87,4,78,19
7511,5,87,120,79,20
7512,5,87,121,79,21
7513,5,87,8,81,22
7514,5,87,117,83,23
7515,5,87,47,90,24
7516,5,87,3,91,25
7517,5,87,51,92,26
7518,5,87,46,93,27
7519,5,87,41,98,28
7520,5,87,36,99,29
7521,5,87,27,100,30
7522,5,87,29,100,31
7523,5,87,28,101,32
7524,5,87,31,101,33
7525,5,87,32,103,34
7526,5,87,12,105,35
7527,5,87,13,106,36
7528,5,87,17,109,37
7529,5,87,14,112,38
7530,5,87,23,119,39
7531,5,87,70,200,40
7532,5,90,90,0,0
7533,5,90,87,3,1
7534,5,90,92,5,2
7535,5,90,73,14,3
7536,5,90,78,15,4
7537,5,90,79,15,5
7538,5,90,82,18,6
7539,5,90,75,21,7
7540,5,90,107,39,8
7541,5,90,96,53,9
7542,5,90,97,57,10
7543,5,90,108,57,11
7544,5,90,111,59,12
7545,5,90,110,64,13
7546,5,90,5,65,14
7547,5,90,109,65,15
7548,5,90,6,68,16
7549,5,90,118,69,17
7550,5,90,11,74,18
7551,5,90,4,75,19
7552,5,90,8,78,20
7553,5,90,120,80,21
7554,5,90,121,81,22
7555,5,90,117,84,23
7556,5,90,47,87,24
7557,5,90,3,88,25
7558,5,90,51,89,26
7559,5,90,46,90,27
7560,5,90,41,95,28
7561,5,90,36,96,29
7562,5,90,27,97,30
7563,5,90,29,97,31
7564,5,90,28,98,32
7565,5,90,31,98,33
7566,5,90,32,100,34
7567,5,90,12,102,35
7568,5,90,13,103,36
7569,5,90,17,106,37
7570,5,90,14,109,38
7571,5,90,23,115,39
7572,5,90,70,197,40
7573,5,92,92,0,0
7574,5,92,87,1,1
7575,5,92,90,5,2
7576,5,92,73,10,3
7577,5,92,78,12,4
7578,5,92,79,12,5
7579,5,92,75,21,6
7580,5,92,82,23,7
7581,5,92,107,35,8
7582,5,92,96,52,9
7583,5,92,97,56,10
7584,5,92,108,57,11
7585,5,92,111,59,12
7586,5,92,110,60,13
7587,5,92,109,61,14
7588,5,92,118,65,15
7589,5,92,5,69,16
7590,5,92,6,72,17
7591,5,92,11,79,18
7592,5,92,4,80,19
7593,5,92,120,80,20
7594,5,92,121,80,21
7595,5,92,8,83,22
7596,5,92,117,84,23
7597,5,92,3,92,24
7598,5,92,47,92,25
7599,5,92,51,94,26
7600,5,92,46,95,27
